algorithm,column_order,actual_column_order,graph_structure,reordered_graph_structure,graph_nodes,graph_edges,undirected_edges,train_size,seed,repetition,categorical_cols,ate_difference,ate_relative_error,ate_synthetic,ate_test,dataset_name,intervention_values,intervention_variable,n_synthetic_samples,n_test_samples,target_variable
vanilla,original,"action_CHO_g,glucose_kinetics_1,ins_action_prod_2,ka1,sto_liquid,kp3,ins_action_prod_1,subcut_insulin_1,m4,intestine,m1,subcut_glucose,f,kd,Vi,glucose_kinetics_2,sto_solid,ke2,Ib,kmin,m2,d,BW,kabs,subcut_insulin_2,insulin_kinetics,insulin_liver,CR,kmax,CF,action_insulin_U_per_min,kp1,ins_action_utilization,b,ka2,ke1,u2ss,Fsnc",no_graph,no_reorder,0,0,0,1000,1250,101,action_insulin_U_per_min,48.28826381362944,21.09301273112409,-45.99896240234375,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,original,"action_CHO_g,glucose_kinetics_1,ins_action_prod_2,ka1,sto_liquid,kp3,ins_action_prod_1,subcut_insulin_1,m4,intestine,m1,subcut_glucose,f,kd,Vi,glucose_kinetics_2,sto_solid,ke2,Ib,kmin,m2,d,BW,kabs,subcut_insulin_2,insulin_kinetics,insulin_liver,CR,kmax,CF,action_insulin_U_per_min,kp1,ins_action_utilization,b,ka2,ke1,u2ss,Fsnc",no_graph,no_reorder,0,0,0,1000,1251,102,action_insulin_U_per_min,45.91895054183931,20.058062392077424,48.208251953125,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,original,"action_CHO_g,glucose_kinetics_1,ins_action_prod_2,ka1,sto_liquid,kp3,ins_action_prod_1,subcut_insulin_1,m4,intestine,m1,subcut_glucose,f,kd,Vi,glucose_kinetics_2,sto_solid,ke2,Ib,kmin,m2,d,BW,kabs,subcut_insulin_2,insulin_kinetics,insulin_liver,CR,kmax,CF,action_insulin_U_per_min,kp1,ins_action_utilization,b,ka2,ke1,u2ss,Fsnc",no_graph,no_reorder,0,0,0,1000,1252,103,action_insulin_U_per_min,5.774236186370558,2.522269963188332,8.06353759765625,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,original,"action_CHO_g,glucose_kinetics_1,ins_action_prod_2,ka1,sto_liquid,kp3,ins_action_prod_1,subcut_insulin_1,m4,intestine,m1,subcut_glucose,f,kd,Vi,glucose_kinetics_2,sto_solid,ke2,Ib,kmin,m2,d,BW,kabs,subcut_insulin_2,insulin_kinetics,insulin_liver,CR,kmax,CF,action_insulin_U_per_min,kp1,ins_action_utilization,b,ka2,ke1,u2ss,Fsnc",no_graph,no_reorder,0,0,0,1000,1253,104,action_insulin_U_per_min,18.54077671371431,8.098879694177818,20.830078125,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,original,"action_CHO_g,glucose_kinetics_1,ins_action_prod_2,ka1,sto_liquid,kp3,ins_action_prod_1,subcut_insulin_1,m4,intestine,m1,subcut_glucose,f,kd,Vi,glucose_kinetics_2,sto_solid,ke2,Ib,kmin,m2,d,BW,kabs,subcut_insulin_2,insulin_kinetics,insulin_liver,CR,kmax,CF,action_insulin_U_per_min,kp1,ins_action_utilization,b,ka2,ke1,u2ss,Fsnc",no_graph,no_reorder,0,0,0,1000,1254,105,action_insulin_U_per_min,56.14929722152681,24.526825932454596,58.4385986328125,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,original,"action_CHO_g,glucose_kinetics_1,ins_action_prod_2,ka1,sto_liquid,kp3,ins_action_prod_1,subcut_insulin_1,m4,intestine,m1,subcut_glucose,f,kd,Vi,glucose_kinetics_2,sto_solid,ke2,Ib,kmin,m2,d,BW,kabs,subcut_insulin_2,insulin_kinetics,insulin_liver,CR,kmax,CF,action_insulin_U_per_min,kp1,ins_action_utilization,b,ka2,ke1,u2ss,Fsnc",no_graph,no_reorder,0,0,0,1000,1255,106,action_insulin_U_per_min,44.28638218246431,19.34493289705906,46.57568359375,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,20,0,1,action_insulin_U_per_min,197.04482509292632,86.07203233333273,-194.75552368164065,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,20,1,2,action_insulin_U_per_min,486.66458652816743,212.58213712228147,488.9538879394531,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,20,5,6,action_insulin_U_per_min,154.90884922347993,67.66642804648505,157.19815063476562,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,20,6,7,action_insulin_U_per_min,47.69883205093413,20.83554040363171,-45.40953063964844,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,20,9,10,action_insulin_U_per_min,48.84692905746431,21.337045797753404,51.13623046875,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,20,13,14,action_insulin_U_per_min,124.37331630386382,54.32806518649489,-122.08401489257812,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,20,14,15,action_insulin_U_per_min,31.29461146987944,13.66993936036763,-29.00531005859375,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,20,17,18,action_insulin_U_per_min,14.593409077301317,6.374612362251387,-12.304107666015623,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,20,18,19,action_insulin_U_per_min,48.89889003433257,21.3597431047188,-46.609588623046875,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,20,19,20,action_insulin_U_per_min,26.79157017074556,11.702945727753333,29.08087158203125,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,20,20,21,action_insulin_U_per_min,146.8800759474185,64.15934364227267,-144.5907745361328,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,20,21,22,action_insulin_U_per_min,8.655095561370558,3.780671046068058,10.94439697265625,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,20,22,23,action_insulin_U_per_min,8.430262104645067,3.6824605371254098,-6.140960693359375,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,20,23,24,action_insulin_U_per_min,95.68496181167632,41.79657660628392,-93.39566040039062,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,20,24,25,action_insulin_U_per_min,54.16660068832368,23.660755382098525,56.455902099609375,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,20,25,26,action_insulin_U_per_min,23.15607212387056,10.114907547654855,25.44537353515625,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,20,26,27,action_insulin_U_per_min,39.72803257308931,17.353779793800808,42.017333984375,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,20,28,29,action_insulin_U_per_min,97.8341775099185,42.735385138724034,-95.5448760986328,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,20,29,30,action_insulin_U_per_min,10.719080464020069,4.682249533057395,-8.429779052734375,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,20,30,31,action_insulin_U_per_min,32.65032436050444,14.262134378438065,-30.36102294921875,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,20,31,32,action_insulin_U_per_min,63.77685023941069,27.85865151919557,-61.487548828125,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,20,32,33,action_insulin_U_per_min,4.781702534332567,2.0887168944901497,-2.492401123046875,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,20,35,36,action_insulin_U_per_min,147.00800083480806,64.21522308512756,149.29730224609375,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,20,36,37,action_insulin_U_per_min,49.00734950698882,21.407119772606027,-46.718048095703125,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,20,37,38,action_insulin_U_per_min,357.0557608445737,155.96712564120074,359.3450622558594,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,20,38,39,action_insulin_U_per_min,183.50791408218413,80.15891362209246,-181.21861267089844,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,20,39,40,action_insulin_U_per_min,107.54459141097992,46.97703451402756,109.83389282226562,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,20,40,41,action_insulin_U_per_min,52.31464145980806,22.85179277919009,54.60394287109375,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,20,42,43,action_insulin_U_per_min,38.37268589340181,16.76174474196972,40.6619873046875,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,20,44,45,action_insulin_U_per_min,36.69341518081694,16.028214982932106,-34.40411376953125,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,20,45,46,action_insulin_U_per_min,16.51352931655913,7.213348681458675,-14.224227905273438,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,20,46,47,action_insulin_U_per_min,26.04479457534819,11.376743336178352,-23.7554931640625,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,no_reorder,0,0,0,20,47,48,action_insulin_U_per_min,195.9521536668393,85.59473763517704,198.241455078125,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
