dataset,source,result_file,train_size,seed,repetition,noise_level,skeleton_recall,skeleton_precision,skeleton_shd,direction_precision,direction_recall,v_structure_precision,v_structure_recall,v_structure_f1,directed_edges,undirected_edges,skeleton_edges,v_structures
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,278,29,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,279,30,,0.3333333333333333,0.5,3.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,280,31,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,281,32,,0.3333333333333333,0.5,3.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,282,33,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,283,34,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,284,35,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,285,36,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,286,37,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,287,38,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,288,39,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,289,40,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,290,41,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,291,42,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,292,43,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,293,44,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,294,45,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,295,46,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,296,47,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,297,48,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,298,49,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,299,50,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,301,52,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,302,53,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,303,54,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,304,55,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,305,56,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,306,57,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,308,59,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,309,60,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,310,61,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,311,62,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,312,63,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,313,64,,1.0,1.0,0.0,0.0,0.0,,0.0,,3.0,0.0,3.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,314,65,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,315,66,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,316,67,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,318,69,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,319,70,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,320,71,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,321,72,,0.6666666666666666,0.6666666666666666,2.0,0.5,0.3333333333333333,,0.0,,2.0,1.0,3.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,322,73,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,323,74,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,324,75,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,325,76,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,326,77,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,327,78,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,328,79,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,329,80,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,332,83,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,333,84,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,334,85,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,335,86,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,336,87,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,337,88,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,338,89,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,339,90,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,340,91,,1.0,1.0,0.0,0.0,0.0,,0.0,,3.0,0.0,3.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,341,92,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,342,93,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,343,94,,1.0,1.0,0.0,0.0,0.0,,0.0,,3.0,0.0,3.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,344,95,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,345,96,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,346,97,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,347,98,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,348,99,,0.6666666666666666,0.6666666666666666,2.0,,0.0,,0.0,,0.0,3.0,3.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,349,100,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,350,101,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,351,102,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,352,103,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,353,104,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,354,105,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,355,106,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,356,107,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,200,375,1,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,200,377,3,,0.6666666666666666,0.6666666666666666,2.0,,0.0,,0.0,,0.0,3.0,3.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,200,378,4,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,200,379,5,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,200,380,6,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,200,381,7,,1.0,1.0,0.0,0.0,0.0,,0.0,,3.0,0.0,3.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,200,382,8,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,200,383,9,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,200,384,10,,1.0,0.75,1.0,0.0,0.0,,0.0,,4.0,0.0,4.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,200,386,12,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,200,387,13,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,200,388,14,,0.6666666666666666,0.6666666666666666,2.0,,0.0,,0.0,,0.0,3.0,3.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,200,390,16,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
