source,dataset,condition,raw_condition,sample_size,repetition,n_preserved,fraction_preserved,n_triples_total,n_reference_independent,n_concordant,fraction_concordant,n_failed_reference,n_failed_synthetic,independence_test,triple_seed,reference_path,synthetic_path,status,excluded_columns
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,195,14,0.875,24,16,22,0.9166666666666666,0,0,kci,2777693660,train_ts50_s195.npz,synthetic_dag_topological_ts50_s195.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,196,12,0.9230769230769232,24,13,21,0.875,0,0,kci,2777693660,train_ts50_s196.npz,synthetic_dag_topological_ts50_s196.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,197,13,0.9285714285714286,24,14,20,0.8333333333333334,0,0,kci,2777693660,train_ts50_s197.npz,synthetic_dag_topological_ts50_s197.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,198,16,1.0,24,16,24,1.0,0,0,kci,2777693660,train_ts50_s198.npz,synthetic_dag_topological_ts50_s198.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,199,15,1.0,24,15,24,1.0,0,0,kci,2777693660,train_ts50_s199.npz,synthetic_dag_topological_ts50_s199.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,200,16,1.0,24,16,24,1.0,0,0,kci,2777693660,train_ts50_s200.npz,synthetic_dag_topological_ts50_s200.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,202,14,1.0,24,14,21,0.875,0,0,kci,2777693660,train_ts50_s202.npz,synthetic_dag_topological_ts50_s202.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,203,14,0.8235294117647058,24,17,21,0.875,0,0,kci,2777693660,train_ts50_s203.npz,synthetic_dag_topological_ts50_s203.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,204,13,0.8666666666666667,24,15,22,0.9166666666666666,0,0,kci,2777693660,train_ts50_s204.npz,synthetic_dag_topological_ts50_s204.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,205,15,0.9375,24,16,23,0.9583333333333334,0,0,kci,2777693660,train_ts50_s205.npz,synthetic_dag_topological_ts50_s205.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,206,15,1.0,24,15,21,0.875,0,0,kci,2777693660,train_ts50_s206.npz,synthetic_dag_topological_ts50_s206.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,207,12,0.75,24,16,20,0.8333333333333334,0,0,kci,2777693660,train_ts50_s207.npz,synthetic_dag_topological_ts50_s207.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,209,12,0.8,24,15,20,0.8333333333333334,0,0,kci,2777693660,train_ts50_s209.npz,synthetic_dag_topological_ts50_s209.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,210,15,1.0,24,15,24,1.0,0,0,kci,2777693660,train_ts50_s210.npz,synthetic_dag_topological_ts50_s210.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,211,14,0.9333333333333332,24,15,21,0.875,0,0,kci,2777693660,train_ts50_s211.npz,synthetic_dag_topological_ts50_s211.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,212,13,0.9285714285714286,24,14,22,0.9166666666666666,0,0,kci,2777693660,train_ts50_s212.npz,synthetic_dag_topological_ts50_s212.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,213,14,0.9333333333333332,24,15,23,0.9583333333333334,0,0,kci,2777693660,train_ts50_s213.npz,synthetic_dag_topological_ts50_s213.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,214,13,0.8666666666666667,24,15,21,0.875,0,0,kci,2777693660,train_ts50_s214.npz,synthetic_dag_topological_ts50_s214.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,215,13,0.9285714285714286,24,14,21,0.875,0,0,kci,2777693660,train_ts50_s215.npz,synthetic_dag_topological_ts50_s215.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,216,15,1.0,24,15,21,0.875,0,0,kci,2777693660,train_ts50_s216.npz,synthetic_dag_topological_ts50_s216.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,217,14,1.0,24,14,23,0.9583333333333334,0,0,kci,2777693660,train_ts50_s217.npz,synthetic_dag_topological_ts50_s217.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,218,10,0.9090909090909092,24,11,19,0.7916666666666666,0,0,kci,2777693660,train_ts50_s218.npz,synthetic_dag_topological_ts50_s218.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,219,17,1.0,24,17,23,0.9583333333333334,0,0,kci,2777693660,train_ts50_s219.npz,synthetic_dag_topological_ts50_s219.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,220,15,0.9375,24,16,22,0.9166666666666666,0,0,kci,2777693660,train_ts50_s220.npz,synthetic_dag_topological_ts50_s220.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,221,16,1.0,24,16,22,0.9166666666666666,0,0,kci,2777693660,train_ts50_s221.npz,synthetic_dag_topological_ts50_s221.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,222,13,1.0,24,13,20,0.8333333333333334,0,0,kci,2777693660,train_ts50_s222.npz,synthetic_dag_topological_ts50_s222.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,223,14,1.0,24,14,21,0.875,0,0,kci,2777693660,train_ts50_s223.npz,synthetic_dag_topological_ts50_s223.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,224,14,1.0,24,14,23,0.9583333333333334,0,0,kci,2777693660,train_ts50_s224.npz,synthetic_dag_topological_ts50_s224.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,225,16,1.0,24,16,22,0.9166666666666666,0,0,kci,2777693660,train_ts50_s225.npz,synthetic_dag_topological_ts50_s225.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,226,12,1.0,24,12,21,0.875,0,0,kci,2777693660,train_ts50_s226.npz,synthetic_dag_topological_ts50_s226.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,227,14,1.0,24,14,23,0.9583333333333334,0,0,kci,2777693660,train_ts50_s227.npz,synthetic_dag_topological_ts50_s227.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,228,17,1.0,24,17,23,0.9583333333333334,0,0,kci,2777693660,train_ts50_s228.npz,synthetic_dag_topological_ts50_s228.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,229,15,1.0,24,15,22,0.9166666666666666,0,0,kci,2777693660,train_ts50_s229.npz,synthetic_dag_topological_ts50_s229.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,230,14,0.9333333333333332,24,15,21,0.875,0,0,kci,2777693660,train_ts50_s230.npz,synthetic_dag_topological_ts50_s230.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,231,15,1.0,24,15,23,0.9583333333333334,0,0,kci,2777693660,train_ts50_s231.npz,synthetic_dag_topological_ts50_s231.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,232,14,0.875,24,16,21,0.875,0,0,kci,2777693660,train_ts50_s232.npz,synthetic_dag_topological_ts50_s232.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,233,16,1.0,24,16,24,1.0,0,0,kci,2777693660,train_ts50_s233.npz,synthetic_dag_topological_ts50_s233.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,234,13,0.9285714285714286,24,14,21,0.875,0,0,kci,2777693660,train_ts50_s234.npz,synthetic_dag_topological_ts50_s234.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,235,14,0.9333333333333332,24,15,22,0.9166666666666666,0,0,kci,2777693660,train_ts50_s235.npz,synthetic_dag_topological_ts50_s235.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,236,16,0.9411764705882352,24,17,23,0.9583333333333334,0,0,kci,2777693660,train_ts50_s236.npz,synthetic_dag_topological_ts50_s236.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,237,16,1.0,24,16,24,1.0,0,0,kci,2777693660,train_ts50_s237.npz,synthetic_dag_topological_ts50_s237.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,238,13,0.9285714285714286,24,14,23,0.9583333333333334,0,0,kci,2777693660,train_ts50_s238.npz,synthetic_dag_topological_ts50_s238.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,239,13,0.8666666666666667,24,15,22,0.9166666666666666,0,0,kci,2777693660,train_ts50_s239.npz,synthetic_dag_topological_ts50_s239.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,240,15,0.9375,24,16,22,0.9166666666666666,0,0,kci,2777693660,train_ts50_s240.npz,synthetic_dag_topological_ts50_s240.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,241,13,1.0,24,13,22,0.9166666666666666,0,0,kci,2777693660,train_ts50_s241.npz,synthetic_dag_topological_ts50_s241.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,242,17,1.0,24,17,23,0.9583333333333334,0,0,kci,2777693660,train_ts50_s242.npz,synthetic_dag_topological_ts50_s242.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,243,15,0.9375,24,16,23,0.9583333333333334,0,0,kci,2777693660,train_ts50_s243.npz,synthetic_dag_topological_ts50_s243.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,244,12,0.9230769230769232,24,13,22,0.9166666666666666,0,0,kci,2777693660,train_ts50_s244.npz,synthetic_dag_topological_ts50_s244.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,245,13,0.9285714285714286,24,14,20,0.8333333333333334,0,0,kci,2777693660,train_ts50_s245.npz,synthetic_dag_topological_ts50_s245.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,246,10,0.7142857142857143,24,14,19,0.7916666666666666,0,0,kci,2777693660,train_ts50_s246.npz,synthetic_dag_topological_ts50_s246.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,247,13,0.8666666666666667,24,15,21,0.875,0,0,kci,2777693660,train_ts50_s247.npz,synthetic_dag_topological_ts50_s247.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,248,15,1.0,24,15,22,0.9166666666666666,0,0,kci,2777693660,train_ts50_s248.npz,synthetic_dag_topological_ts50_s248.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,249,14,1.0,24,14,23,0.9583333333333334,0,0,kci,2777693660,train_ts50_s249.npz,synthetic_dag_topological_ts50_s249.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,250,13,0.9285714285714286,24,14,21,0.875,0,0,kci,2777693660,train_ts50_s250.npz,synthetic_dag_topological_ts50_s250.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,251,15,0.8823529411764706,24,17,21,0.875,0,0,kci,2777693660,train_ts50_s251.npz,synthetic_dag_topological_ts50_s251.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,252,15,1.0,24,15,23,0.9583333333333334,0,0,kci,2777693660,train_ts50_s252.npz,synthetic_dag_topological_ts50_s252.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,253,15,1.0,24,15,21,0.875,0,0,kci,2777693660,train_ts50_s253.npz,synthetic_dag_topological_ts50_s253.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,50,254,15,1.0,24,15,23,0.9583333333333334,0,0,kci,2777693660,train_ts50_s254.npz,synthetic_dag_topological_ts50_s254.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,100,300,10,0.9090909090909092,24,11,22,0.9166666666666666,0,0,kci,2777693660,train_ts100_s300.npz,synthetic_dag_topological_ts100_s300.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,100,301,9,0.75,24,12,19,0.7916666666666666,0,0,kci,2777693660,train_ts100_s301.npz,synthetic_dag_topological_ts100_s301.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,100,302,11,1.0,24,11,23,0.9583333333333334,0,0,kci,2777693660,train_ts100_s302.npz,synthetic_dag_topological_ts100_s302.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,100,303,9,0.6923076923076923,24,13,20,0.8333333333333334,0,0,kci,2777693660,train_ts100_s303.npz,synthetic_dag_topological_ts100_s303.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,100,304,12,1.0,24,12,23,0.9583333333333334,0,0,kci,2777693660,train_ts100_s304.npz,synthetic_dag_topological_ts100_s304.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,100,305,12,1.0,24,12,22,0.9166666666666666,0,0,kci,2777693660,train_ts100_s305.npz,synthetic_dag_topological_ts100_s305.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,100,306,9,0.75,24,12,20,0.8333333333333334,0,0,kci,2777693660,train_ts100_s306.npz,synthetic_dag_topological_ts100_s306.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,100,308,10,1.0,24,10,22,0.9166666666666666,0,0,kci,2777693660,train_ts100_s308.npz,synthetic_dag_topological_ts100_s308.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,100,309,7,0.7,24,10,19,0.7916666666666666,0,0,kci,2777693660,train_ts100_s309.npz,synthetic_dag_topological_ts100_s309.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,100,310,11,1.0,24,11,22,0.9166666666666666,0,0,kci,2777693660,train_ts100_s310.npz,synthetic_dag_topological_ts100_s310.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,100,311,11,1.0,24,11,23,0.9583333333333334,0,0,kci,2777693660,train_ts100_s311.npz,synthetic_dag_topological_ts100_s311.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,100,312,8,0.7272727272727273,24,11,18,0.75,0,0,kci,2777693660,train_ts100_s312.npz,synthetic_dag_topological_ts100_s312.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,100,313,12,0.8571428571428571,24,14,21,0.875,0,0,kci,2777693660,train_ts100_s313.npz,synthetic_dag_topological_ts100_s313.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,100,314,12,1.0,24,12,22,0.9166666666666666,0,0,kci,2777693660,train_ts100_s314.npz,synthetic_dag_topological_ts100_s314.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,100,315,11,1.0,24,11,24,1.0,0,0,kci,2777693660,train_ts100_s315.npz,synthetic_dag_topological_ts100_s315.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,100,316,11,1.0,24,11,21,0.875,0,0,kci,2777693660,train_ts100_s316.npz,synthetic_dag_topological_ts100_s316.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,100,317,10,0.9090909090909092,24,11,22,0.9166666666666666,0,0,kci,2777693660,train_ts100_s317.npz,synthetic_dag_topological_ts100_s317.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,100,319,13,1.0,24,13,24,1.0,0,0,kci,2777693660,train_ts100_s319.npz,synthetic_dag_topological_ts100_s319.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,100,320,12,1.0,24,12,23,0.9583333333333334,0,0,kci,2777693660,train_ts100_s320.npz,synthetic_dag_topological_ts100_s320.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,100,321,10,0.8333333333333334,24,12,19,0.7916666666666666,0,0,kci,2777693660,train_ts100_s321.npz,synthetic_dag_topological_ts100_s321.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,100,322,12,0.9230769230769232,24,13,23,0.9583333333333334,0,0,kci,2777693660,train_ts100_s322.npz,synthetic_dag_topological_ts100_s322.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,100,323,10,1.0,24,10,22,0.9166666666666666,0,0,kci,2777693660,train_ts100_s323.npz,synthetic_dag_topological_ts100_s323.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,100,324,15,1.0,24,15,24,1.0,0,0,kci,2777693660,train_ts100_s324.npz,synthetic_dag_topological_ts100_s324.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,100,325,12,1.0,24,12,21,0.875,0,0,kci,2777693660,train_ts100_s325.npz,synthetic_dag_topological_ts100_s325.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,100,326,9,1.0,24,9,21,0.875,0,0,kci,2777693660,train_ts100_s326.npz,synthetic_dag_topological_ts100_s326.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,100,327,10,1.0,24,10,19,0.7916666666666666,0,0,kci,2777693660,train_ts100_s327.npz,synthetic_dag_topological_ts100_s327.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,100,328,11,0.8461538461538461,24,13,22,0.9166666666666666,0,0,kci,2777693660,train_ts100_s328.npz,synthetic_dag_topological_ts100_s328.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,100,330,12,1.0,24,12,23,0.9583333333333334,0,0,kci,2777693660,train_ts100_s330.npz,synthetic_dag_topological_ts100_s330.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,100,331,11,0.9166666666666666,24,12,20,0.8333333333333334,0,0,kci,2777693660,train_ts100_s331.npz,synthetic_dag_topological_ts100_s331.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,100,332,10,0.8333333333333334,24,12,22,0.9166666666666666,0,0,kci,2777693660,train_ts100_s332.npz,synthetic_dag_topological_ts100_s332.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,100,333,10,0.9090909090909092,24,11,21,0.875,0,0,kci,2777693660,train_ts100_s333.npz,synthetic_dag_topological_ts100_s333.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,100,334,13,1.0,24,13,24,1.0,0,0,kci,2777693660,train_ts100_s334.npz,synthetic_dag_topological_ts100_s334.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,100,335,11,1.0,24,11,20,0.8333333333333334,0,0,kci,2777693660,train_ts100_s335.npz,synthetic_dag_topological_ts100_s335.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,100,336,8,0.7272727272727273,24,11,20,0.8333333333333334,0,0,kci,2777693660,train_ts100_s336.npz,synthetic_dag_topological_ts100_s336.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,100,337,11,1.0,24,11,22,0.9166666666666666,0,0,kci,2777693660,train_ts100_s337.npz,synthetic_dag_topological_ts100_s337.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,100,338,11,1.0,24,11,23,0.9583333333333334,0,0,kci,2777693660,train_ts100_s338.npz,synthetic_dag_topological_ts100_s338.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,100,339,11,1.0,24,11,20,0.8333333333333334,0,0,kci,2777693660,train_ts100_s339.npz,synthetic_dag_topological_ts100_s339.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,100,340,9,0.9,24,10,23,0.9583333333333334,0,0,kci,2777693660,train_ts100_s340.npz,synthetic_dag_topological_ts100_s340.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,100,341,12,1.0,24,12,22,0.9166666666666666,0,0,kci,2777693660,train_ts100_s341.npz,synthetic_dag_topological_ts100_s341.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,100,342,13,1.0,24,13,23,0.9583333333333334,0,0,kci,2777693660,train_ts100_s342.npz,synthetic_dag_topological_ts100_s342.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,100,343,12,0.9230769230769232,24,13,23,0.9583333333333334,0,0,kci,2777693660,train_ts100_s343.npz,synthetic_dag_topological_ts100_s343.npz,ok,
cleaned_archive,csuite_symprod_simpson,dag_topological,dag_topological,100,344,13,0.9285714285714286,24,14,23,0.9583333333333334,0,0,kci,2777693660,train_ts100_s344.npz,synthetic_dag_topological_ts100_s344.npz,ok,
